,ClassEntropy,ClassProbabilityMax,ClassProbabilityMean,ClassProbabilityMin,ClassProbabilitySTD,DatasetRatio,InverseDatasetRatio,KurtosisMax,KurtosisMean,KurtosisMin,KurtosisSTD,Landmark1NN,LandmarkDecisionNodeLearner,LandmarkDecisionTree,LandmarkLDA,LandmarkNaiveBayes,LandmarkRandomNodeLearner,LogDatasetRatio,LogInverseDatasetRatio,LogNumberOfFeatures,LogNumberOfInstances,NumberOfCategoricalFeatures,NumberOfClasses,NumberOfFeatures,NumberOfFeaturesWithMissingValues,NumberOfInstances,NumberOfInstancesWithMissingValues,NumberOfMissingValues,NumberOfNumericFeatures,PCAFractionOfComponentsFor95PercentVariance,PCAKurtosisFirstPC,PCASkewnessFirstPC,PercentageOfFeaturesWithMissingValues,PercentageOfInstancesWithMissingValues,PercentageOfMissingValues,RatioNominalToNumerical,RatioNumericalToNominal,SkewnessMax,SkewnessMean,SkewnessMin,SkewnessSTD,SymbolsMax,SymbolsMean,SymbolsMin,SymbolsSTD,SymbolsSum
459,0.991501786685555,0.55421686746988,0.5,0.44578313253012,0.0542168674698795,0.036144578313253,27.6666666666667,-1.23829271246601,-1.23829271246601,-1.23829271246601,0.0,0.757738095238095,0.735515873015873,0.768849206349206,0.746626984126984,0.751190476190476,0.759126984126984,-3.32022831912849,3.32022831912849,1.09861228866811,4.4188406077966,2.0,2.0,3.0,0.0,83.0,0.0,0.0,1.0,0.5,-1.0351017077751,0.062410829386564,0.0,0.0,0.0,2.0,0.5,0.0246268764370232,0.0246268764370232,0.0246268764370232,0.0,3.0,2.5,2.0,0.5,5.0
46,1.48017006961363,0.518808777429467,0.333333333333333,0.240438871473354,0.131151006704389,0.0188087774294671,53.1666666666667,0.0,0.0,0.0,0.0,0.755493438598066,0.623859686265689,0.924426707376477,0.948561078253944,0.746380409149123,0.518811014687139,-3.97343163355679,3.97343163355679,4.0943445622221,8.06777619577889,60.0,3.0,60.0,0.0,3190.0,0.0,0.0,0.0,0.564459930313589,-0.602539102210848,0.0992401304589248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.78333333333333,4.0,0.486198404860494,287.0
461,0.841464636208176,0.73,0.5,0.27,0.23,0.06,16.6666666666667,16.5098916815612,6.89521189136718,-0.118112869477789,7.03315575584119,0.721515151515152,0.765555555555556,0.98,0.760606060606061,0.788787878787879,0.740606060606061,-2.81341071676004,2.81341071676004,1.79175946922805,4.60517018598809,3.0,2.0,6.0,0.0,100.0,0.0,0.0,3.0,0.461538461538462,0.50882291456029,-0.866942150112386,0.0,0.0,0.0,1.0,1.0,3.48650748372074,1.99220722187494,0.636761988434758,1.16753954570023,6.0,3.33333333333333,2.0,1.88561808316413,10.0
462,1.14922976151628,0.695652173913043,0.333333333333333,0.0869565217391304,0.261673479496635,0.173913043478261,5.75,-0.0168320672713533,-0.0168320672713533,-0.0168320672713533,0.0,0.775,0.858333333333333,0.583333333333333,0.833333333333333,0.316666666666667,0.858333333333333,-1.74919985480926,1.74919985480926,1.38629436111989,3.13549421592915,3.0,3.0,4.0,0.0,23.0,0.0,0.0,1.0,0.571428571428571,-0.194718537064526,-0.671712781086353,0.0,0.0,0.0,3.0,0.333333333333333,-0.610276136739093,-0.610276136739093,-0.610276136739093,0.0,3.0,2.0,1.0,0.816496580927726,6.0
463,0.581321498763703,0.861111111111111,0.5,0.138888888888889,0.361111111111111,0.172222222222222,5.80645161290323,4.45650132358609,0.891459918773104,-0.673048855038738,1.84402562111264,0.781733746130031,0.862229102167183,0.811764705882353,0.810526315789474,0.31671826625387,0.862229102167183,-1.75896964640506,1.75896964640506,3.43398720448515,5.19295685089021,26.0,2.0,31.0,0.0,180.0,0.0,0.0,5.0,0.394736842105263,-0.168621465259457,0.292592937734877,0.0,0.0,0.0,5.2,0.192307692307692,0.776369272139367,0.501463306800127,0.169830868828356,0.243619528785791,10.0,2.73076923076923,2.0,1.9524677148457,71.0
464,1.0,0.5,0.5,0.5,0.0,0.008,125.0,-0.580509662628174,-0.885340988636017,-1.19017231464386,0.304831326007843,0.860576923076923,0.832692307692308,0.808653846153846,0.851923076923077,0.843589743589744,0.676282051282051,-4.8283137373023,4.8283137373023,0.693147180559945,5.52146091786225,0.0,2.0,2.0,0.0,250.0,0.0,0.0,2.0,1.0,-0.253154993057251,0.468528032302856,0.0,0.0,0.0,0.0,0.0,-0.0875955522060394,-0.147757463157177,-0.207919374108315,0.0601619109511375,0.0,0.0,0.0,0.0,0.0
465,0.807167555428891,0.752577319587629,0.5,0.247422680412371,0.252577319587629,0.103092783505155,9.7,0.254312781527455,-0.891410698113405,-1.77398336188582,0.797639254475915,0.69040404040404,0.761919191919192,0.76989898989899,0.710606060606061,0.50949494949495,0.754848484848485,-2.27212588550934,2.27212588550934,2.30258509299405,4.57471097850338,3.0,2.0,10.0,0.0,97.0,0.0,0.0,7.0,0.315068493150685,-1.76346424780018,0.0572477542847822,0.0,0.0,0.0,0.428571428571429,2.33333333333333,0.768750294922743,0.0173811197253422,-0.66848388633692,0.397866802390301,62.0,22.0,2.0,28.2842712474619,66.0
467,0.998932654626058,0.519230769230769,0.5,0.480769230769231,0.0192307692307692,0.153846153846154,6.5,14.9302745031653,8.01369595895569,2.13647331434168,4.86691563314229,0.826666666666667,0.658333333333333,0.798333333333333,0.826666666666667,0.768333333333333,0.831666666666667,-1.87180217690159,1.87180217690159,2.07944154167984,3.95124371858143,0.0,2.0,8.0,0.0,52.0,0.0,0.0,8.0,0.625,4.430579662323,1.95077121257782,0.0,0.0,0.0,0.0,0.0,1.47125709056854,-1.84117123484612,-3.47784209251404,1.81208048683205,0.0,0.0,0.0,0.0,0.0
468,2.58496250072116,0.166666666666667,0.166666666666667,0.166666666666667,0.0,0.0416666666666667,24.0,-0.149173974990845,-1.10665682951609,-1.93826723098755,0.73579733418542,0.825,0.333333333333333,0.766666666666667,0.816666666666667,0.85,0.333333333333333,-3.17805383034795,3.17805383034795,1.09861228866811,4.27666611901606,0.0,6.0,3.0,0.0,72.0,0.0,0.0,3.0,0.666666666666667,-1.91502857208252,0.0501666776835918,0.0,0.0,0.0,0.0,0.0,0.843818545341492,0.357612137993177,0.037632942199707,0.349482876141541,0.0,0.0,0.0,0.0,0.0
469,2.58025920778265,0.194479297365119,0.166666666666667,0.154328732747804,0.013656831340239,0.00501882057716437,199.25,0.0,0.0,0.0,0.0,0.1931150422149,0.17044264337123,0.18417803777131,0.214225138597779,0.195289926461026,0.181492154866641,-5.29456031767032,5.29456031767032,1.38629436111989,6.68085467879022,4.0,6.0,4.0,0.0,797.0,0.0,0.0,0.0,0.714285714285714,-1.66719781681037,0.0382997114085766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.25,2.0,2.8613807855649,21.0
472,0.972279462096882,0.597701149425287,0.5,0.402298850574713,0.0977011494252874,0.0344827586206897,29.0,8.5368532782974,2.38748803556568,-0.961389541625977,4.35401749653413,0.739444444444444,0.745,0.653611111111111,0.757222222222222,0.686111111111111,0.561666666666667,-3.36729582998647,3.36729582998647,1.09861228866811,4.46590811865458,0.0,2.0,3.0,0.0,87.0,0.0,0.0,3.0,1.0,3.12246656417847,1.81389880180359,0.0,0.0,0.0,0.0,0.0,2.99106740951538,1.21143066386382,-0.13266159594059,1.31191843604335,0.0,0.0,0.0,0.0,0.0
475,2.0,0.25,0.25,0.25,0.0,0.0125,80.0,12.1619645312569,12.1619645312569,12.1619645312569,0.0,0.0525,0.3625,0.3,0.16,0.2,0.185,-4.38202663467388,4.38202663467388,1.6094379124341,5.99146454710798,4.0,4.0,5.0,0.0,400.0,0.0,0.0,1.0,0.666666666666667,11.0611902414107,-3.01765391365457,0.0,0.0,0.0,4.0,0.25,3.17189996224616,3.17189996224616,3.17189996224616,0.0,5.0,3.5,2.0,1.5,14.0
476,1.0,0.5,0.5,0.5,0.0,0.1,10.0,23.2455806732178,7.51072550227002,1.25838559666017,8.01713089626318,0.875,0.841666666666667,0.825,0.866666666666667,0.85,0.475,-2.30258509299405,2.30258509299405,1.6094379124341,3.91202300542815,0.0,2.0,5.0,0.0,50.0,0.0,0.0,5.0,1.0,2.92585372924805,1.43416786193848,0.0,0.0,0.0,0.0,0.0,4.51296854019165,0.0678264856338501,-2.2352602481842,2.51637325242054,0.0,0.0,0.0,0.0,0.0
477,1.48709939737643,0.611940298507463,0.2,0.0149253731343284,0.220491764926799,0.223880597014925,4.46666666666667,56.6103981707389,17.7316870379744,2.0130165360919,15.0233030330527,0.81,0.747619047619048,0.718095238095238,0.68047619047619,0.599047619047619,0.625238095238095,-1.49664241828876,1.49664241828876,2.70805020110221,4.20469261939097,1.0,5.0,15.0,0.0,67.0,0.0,0.0,14.0,0.375,5.2704907076567,-2.4046066106824,0.0,0.0,0.0,0.0714285714285714,14.0,7.50013026908224,3.55669864904786,1.67375910260546,1.48790792448368,2.0,2.0,2.0,0.0,2.0
478,3.64856207601278,0.16,0.0666666666666667,0.012,0.0410441496710825,0.042,23.8095238095238,30.5174849703937,4.20144516943429,-0.576172941937207,7.81942496878503,0.573898863041061,0.311839153730757,1.0,0.447441126072929,1.0,0.219400666503289,-3.17008566069877,3.17008566069877,3.04452243772342,6.21460809842219,2.0,15.0,21.0,0.0,500.0,0.0,0.0,19.0,0.485714285714286,-0.621062496702123,-0.509726162807937,0.0,0.0,0.0,0.105263157894737,9.5,4.32174912800794,1.23367725755731,-0.0680546573856352,1.09525807026624,15.0,8.0,1.0,7.0,16.0
479,0.73478135221278,0.793478260869565,0.5,0.206521739130435,0.293478260869565,0.0978260869565217,10.2222222222222,25.3505384287337,3.42734574186713,-1.82031659737545,9.82326036372479,0.759444444444444,0.838888888888889,0.803055555555556,0.881111111111111,0.664722222222222,0.794166666666667,-2.32456399971282,2.32456399971282,2.19722457733622,4.52178857704904,3.0,2.0,9.0,0.0,92.0,0.0,0.0,6.0,0.578947368421053,-1.70836045146316,-0.224228139179659,0.0,0.0,0.0,0.5,2.0,0.66720969988566,-0.82379410129359,-4.43165039748774,1.662530519367,9.0,4.33333333333333,2.0,3.29983164553722,13.0
48,1.58452091685012,0.344370860927152,0.333333333333333,0.324503311258278,0.0082597293306268,0.033112582781457,30.2,-0.375548345522807,-0.685252200413596,-1.15581662155439,0.338242257340338,0.609761904761905,0.370654761904762,0.642678571428571,0.53577380952381,0.49625,0.337261904761905,-3.40784192438082,3.40784192438082,1.6094379124341,5.01727983681492,2.0,3.0,5.0,0.0,151.0,0.0,0.0,3.0,0.714285714285714,-1.05529701247231,0.137322990678934,0.0,0.0,0.0,0.666666666666667,1.5,0.861498730105445,0.448870304830061,-0.00822999829819951,0.356455070747564,2.0,2.0,2.0,0.0,4.0
480,1.43071987235055,0.639344262295082,0.25,0.0491803278688525,0.232525540204988,0.295081967213115,3.38888888888889,1.70967523898498,-0.0169529980522381,-1.16464743345827,0.966597412102007,0.954166666666667,0.875,0.975,0.876666666666667,0.85,0.665,-1.22050210627715,1.22050210627715,2.89037175789616,4.11087386417331,8.0,4.0,18.0,0.0,61.0,0.0,0.0,10.0,0.3,0.140638143624812,-1.14105399593136,0.0,0.0,0.0,0.8,1.25,1.52984233986293,0.622729607906187,-0.292344686783664,0.592589671353561,10.0,7.5,4.0,2.0,60.0
50,0.930953986250796,0.653444676409186,0.5,0.346555323590814,0.153444676409186,0.00939457202505219,106.444444444444,0.0,0.0,0.0,0.0,0.782732637004883,0.699361435160065,0.941543791824923,0.983364871586182,0.678494981009224,0.699361435160065,-4.66762320063464,4.66762320063464,2.19722457733622,6.86484777797086,9.0,2.0,9.0,0.0,958.0,0.0,0.0,0.0,0.592592592592593,-0.847633117994219,-4.81925806685726e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,27.0
53,0.991076059838222,0.555555555555556,0.5,0.444444444444444,0.0555555555555556,0.0481481481481481,20.7692307692308,4.78327078420408,0.0908836939783101,-1.99055361747742,1.81360870184023,0.77037037037037,0.740740740740741,0.714814814814815,0.833333333333333,0.844444444444444,0.52962962962963,-3.03347260153684,3.03347260153684,2.56494935746154,5.59842195899838,0.0,2.0,13.0,0.0,270.0,0.0,0.0,13.0,0.923076923076923,-0.779122352600098,0.297334015369415,0.0,0.0,0.0,0.0,0.0,1.98088717460632,0.424587413095511,-0.87387752532959,0.834465024638306,0.0,0.0,0.0,0.0,0.0
54,1.99906676553436,0.257683215130024,0.25,0.235224586288416,0.00894370328039098,0.0212765957446809,47.0,58.0239372253418,5.11565142786383,-0.979781866073608,14.7349273892491,0.713854494609658,0.395977793641905,0.692742813271801,0.77646929237563,0.456070100121454,0.310975700779256,-3.85014760171006,3.85014760171006,2.89037175789616,6.74051935960622,0.0,4.0,18.0,0.0,846.0,0.0,0.0,18.0,0.388888888888889,-0.978675127029419,-0.368951886892319,0.0,0.0,0.0,0.0,0.0,6.76636934280396,1.03973006022473,-0.225939854979515,1.64892189300261,0.0,0.0,0.0,0.0,0.0
59,0.941828535447516,0.641025641025641,0.5,0.358974358974359,0.141025641025641,0.0968660968660969,10.3235294117647,4.3582475274492,0.240753629120696,-3.0,1.18813982090861,0.871423902894491,0.826489262371615,0.875014005602241,0.860798319327731,0.883347338935574,0.619397759103642,-2.3344256988497,2.3344256988497,3.52636052461616,5.86078622346587,0.0,2.0,34.0,0.0,351.0,0.0,0.0,34.0,0.676470588235294,-1.24416387081146,0.252160042524338,0.0,0.0,0.0,0.0,0.0,0.11216389387846,-0.564856031348052,-2.52155661582947,0.634366110342575,0.0,0.0,0.0,0.0,0.0
6,4.69981072657316,0.04065,0.0384615384615385,0.0367,0.00113623092285819,0.0008,1250.0,2.07442738400151,0.697263457993418,-0.421373982101958,0.670751004030918,0.955100966457069,0.070899672055518,0.880815391112429,0.702220703534837,0.642699735201459,0.0595523640294385,-7.13089883029635,7.13089883029635,2.77258872223978,9.90348755253613,0.0,26.0,16.0,0.0,20000.0,0.0,0.0,16.0,0.75,-0.388207912445068,0.0338000394403934,0.0,0.0,0.0,0.0,0.0,1.1598881483078,0.290275263600051,-0.31005585193634,0.45519640086559,0.0,0.0,0.0,0.0,0.0
60,1.58487920492071,0.3384,0.333333333333333,0.3306,0.00358639404168339,0.008,125.0,0.149257624326274,-0.19742091476135,-0.679572582244873,0.259657242843786,0.714174474393515,0.567604767407117,0.743571803010718,0.859377645915364,0.800604889131907,0.515192495778748,-4.8283137373023,4.8283137373023,3.68887945411394,8.51719319141624,0.0,3.0,40.0,0.0,5000.0,0.0,0.0,40.0,0.85,-1.0753253698349,0.0283658653497696,0.0,0.0,0.0,0.0,0.0,0.27195543050766,0.0354576201527379,-0.271949261426926,0.118019180638212,0.0,0.0,0.0,0.0,0.0
61,1.58496250072116,0.333333333333333,0.333333333333333,0.333333333333333,0.0,0.0266666666666667,37.5,0.241442918777466,-0.765682650165604,-1.3953598044588,0.665602138979599,0.946666666666667,0.666666666666667,0.926666666666667,0.98,0.953333333333333,0.62,-3.62434093297637,3.62434093297637,1.38629436111989,5.01063529409626,0.0,3.0,4.0,0.0,150.0,0.0,0.0,4.0,0.5,-1.3676643371582,-0.260165870189667,0.0,0.0,0.0,0.0,0.0,0.330702811479568,0.0667000710964203,-0.271711766719818,0.261433680915909,0.0,0.0,0.0,0.0,0.0
62,2.39055968229404,0.405940594059406,0.142857142857143,0.0396039603960396,0.118204143795056,0.158415841584158,6.3125,1.06746278889882,1.06746278889882,1.06746278889882,0.0,0.981666666666667,0.618391608391608,0.947459207459207,0.908418803418803,0.95238344988345,0.516608391608392,-1.84253179460148,1.84253179460148,2.77258872223978,4.61512051684126,15.0,7.0,16.0,0.0,101.0,0.0,0.0,1.0,0.32258064516129,-1.66340800375835,-0.291221510518081,0.0,0.0,0.0,15.0,0.0666666666666667,0.715141739229927,0.715141739229927,0.715141739229927,0.0,2.0,2.0,2.0,0.0,30.0
679,1.84938040691308,0.39453125,0.25,0.091796875,0.108743205241888,0.001953125,512.0,-0.128813951298289,-0.575116981747951,-1.02142001219761,0.446303030449662,0.462966571091498,0.461074220091692,0.479876028553082,0.455219867688126,0.455200065707928,0.468766527784,-6.23832462503951,6.23832462503951,0.693147180559945,6.93147180559945,0.0,4.0,2.0,0.0,1024.0,0.0,0.0,2.0,1.0,-0.911332845687866,-0.198606669902802,0.0,0.0,0.0,0.0,0.0,0.724878132343292,0.425278313457966,0.125678494572639,0.299599818885326,0.0,0.0,0.0,0.0,0.0
682,0.978449329268619,0.586206896551724,0.5,0.413793103448276,0.0862068965517241,0.114942528735632,8.7,0.92619328068924,0.214275436616522,-0.507933912503674,0.514702278768086,0.736388888888889,0.741666666666667,0.668333333333333,0.740277777777778,0.668055555555556,0.597777777777778,-2.16332302566054,2.16332302566054,2.30258509299405,4.46590811865458,1.0,2.0,10.0,0.0,87.0,0.0,0.0,9.0,0.727272727272727,0.447617021700366,-0.521467520246116,0.0,0.0,0.0,0.111111111111111,9.0,0.567863858437899,-0.276888556802905,-0.769389819703524,0.418450922359627,2.0,2.0,2.0,0.0,2.0
683,1.0,0.5,0.5,0.5,0.0,0.116666666666667,8.57142857142857,1.56750202178955,0.381999447389327,-0.337141275405884,0.615641322639769,0.533333333333333,0.65,0.533333333333333,0.733333333333333,0.716666666666667,0.55,-2.14843441316679,2.14843441316679,1.94591014905531,4.0943445622221,0.0,2.0,7.0,0.0,60.0,0.0,0.0,7.0,0.857142857142857,0.870726823806763,-0.943636655807495,0.0,0.0,0.0,0.0,0.0,-0.386125922203064,-0.667308628559113,-0.96430915594101,0.213121517380781,0.0,0.0,0.0,0.0,0.0
685,2.32192809488736,0.2,0.2,0.2,0.0,0.0153846153846154,65.0,36.2097354248673,36.2097354248673,36.2097354248673,0.0,0.0466666666666667,0.36,0.323333333333333,0.0533333333333333,0.0,0.166666666666667,-4.17438726989564,4.17438726989564,0.693147180559945,4.86753445045558,1.0,5.0,2.0,0.0,130.0,0.0,0.0,1.0,0.888888888888889,36.1820714038771,-5.42783546120269,0.0,0.0,0.0,1.0,1.0,5.43535055328401,5.43535055328401,5.43535055328401,0.0,26.0,26.0,26.0,0.0,26.0
694,3.12090306372835,0.132258064516129,0.111111111111111,0.0580645161290323,0.0271645811060881,0.0258064516129032,38.75,0.579493284225464,-0.783665845145048,-1.41297841072083,0.677559617558094,1.0,0.261907918637618,0.996875,0.795180625311326,0.876292412912963,0.0583685974502159,-3.65713075579936,3.65713075579936,2.07944154167984,5.73657229747919,0.0,9.0,8.0,0.0,310.0,0.0,0.0,8.0,0.375,-0.923636436462402,-0.041305135935545,0.0,0.0,0.0,0.0,0.0,0.788872897624969,0.115121802315116,-0.329751074314117,0.357536277326556,0.0,0.0,0.0,0.0,0.0
713,0.995727452084926,0.538461538461538,0.5,0.461538461538462,0.0384615384615384,0.0384615384615385,26.0,0.411226987838745,-0.18903230364869,-0.789291595136125,0.600259291487435,0.758333333333333,0.811666666666667,0.798333333333333,0.8,0.8,0.811666666666667,-3.25809653802148,3.25809653802148,0.693147180559945,3.95124371858143,0.0,2.0,2.0,0.0,52.0,0.0,0.0,2.0,1.0,-0.60142970085144,-0.303465515375137,0.0,0.0,0.0,0.0,0.0,0.261831074953079,-0.189867928624153,-0.641566932201385,0.451699003577232,0.0,0.0,0.0,0.0,0.0
714,0.966078097595225,0.608,0.5,0.392,0.108,0.032,31.25,-0.432778043057804,-0.437284184957789,-0.441790326857774,0.00450614189998499,0.451748251748252,0.583508158508159,0.549300699300699,0.639918414918415,0.49481351981352,0.607867132867133,-3.44201937618241,3.44201937618241,1.38629436111989,4.8283137373023,2.0,2.0,4.0,0.0,125.0,0.0,0.0,2.0,0.5,-0.425491608626484,-0.410528179644634,0.0,0.0,0.0,1.0,1.0,-0.0114788234611801,-0.320926828378845,-0.630374833296509,0.309448004917665,3.0,3.0,3.0,0.0,6.0
715,0.990604955873816,0.557,0.5,0.443,0.057,0.025,40.0,1.9406621597618,-0.990648403022973,-1.28310549259186,0.656406452302538,0.612186118611861,0.711083608360836,0.842001900190019,0.660859785978598,0.672950095009501,0.632987898789879,-3.68887945411394,3.68887945411394,3.2188758248682,6.90775527898214,0.0,2.0,25.0,0.0,1000.0,0.0,0.0,25.0,0.84,-0.10874342918396,0.639758586883545,0.0,0.0,0.0,0.0,0.0,1.37438905239105,0.0644271215982735,-0.0994973108172417,0.30535411172754,0.0,0.0,0.0,0.0,0.0
716,0.9580420222263,0.62,0.5,0.38,0.12,0.5,2.0,0.998551607131958,-1.07833291350153,-1.3772870594771,0.373339944910097,0.60969696969697,0.78010101010101,0.736767676767677,0.529292929292929,0.603535353535354,0.571313131313131,-0.693147180559945,0.693147180559945,3.91202300542815,4.60517018598809,0.0,2.0,50.0,0.0,100.0,0.0,0.0,50.0,0.76,0.294128656387329,0.807718873023987,0.0,0.0,0.0,0.0,0.0,1.28799366950989,0.0152881255070679,-0.35178154706955,0.25975770039394,0.0,0.0,0.0,0.0,0.0
717,0.988520268173066,0.562992125984252,0.5,0.437007874015748,0.062992125984252,0.0196850393700787,50.8,12.5872792213627,1.6947597203377,-0.449000465631632,3.68931873190212,0.848366515837104,0.883859728506787,0.862253393665159,0.86790346907994,0.840788838612368,0.813257918552036,-3.92789635458444,3.92789635458444,2.30258509299405,6.23048144757848,0.0,2.0,10.0,0.0,508.0,0.0,0.0,10.0,0.6,0.266231775283813,0.731737911701202,0.0,0.0,0.0,0.0,0.0,2.74068188667297,0.814159955829382,-0.567879617214203,0.799558185780519,0.0,0.0,0.0,0.0,0.0
718,0.988148956306428,0.564,0.5,0.436,0.064,0.1,10.0,1.52771759033203,-1.14378888934643,-1.27796011496544,0.322012266770371,0.538132513251325,0.706956195619562,0.826915691569157,0.667173617361736,0.651002700270027,0.555894289428943,-2.30258509299405,2.30258509299405,4.60517018598809,6.90775527898214,0.0,2.0,100.0,0.0,1000.0,0.0,0.0,100.0,0.88,-0.262501239776611,-0.619988679885864,0.0,0.0,0.0,0.0,0.0,1.34796631336212,0.0314727957876312,-0.110642239451408,0.172100401171852,0.0,0.0,0.0,0.0,0.0
719,0.897588750771562,0.686131386861314,0.5,0.313868613138686,0.186131386861314,0.0510948905109489,19.5714285714286,23.3881720000264,7.37781956081133,-0.797594176401996,11.3218820500631,0.67040293040293,0.673479853479854,0.676043956043956,0.7303663003663,0.707838827838828,0.686813186813187,-2.97407077677281,2.97407077677281,1.94591014905531,4.91998092582813,4.0,2.0,7.0,0.0,137.0,0.0,0.0,3.0,0.615384615384615,8.43724809364326,-2.02544128690755,0.0,0.0,0.0,1.33333333333333,0.75,4.10552662648278,1.04257668302402,-0.636204887135226,2.16916973379854,4.0,2.5,2.0,0.866025403784439,10.0
720,0.999990697513588,0.501795547043333,0.5,0.498204452956667,0.00179554704333251,0.0019152501795547,522.125,76.7012249739026,11.1282468702811,-0.0468572322999226,26.7711431426027,0.717733459827472,0.749556272352024,0.730411197414954,0.773984614936775,0.734241806175938,0.729689467185886,-6.25790702281734,6.25790702281734,2.07944154167984,8.33734856449717,1.0,2.0,8.0,0.0,4177.0,0.0,0.0,7.0,0.4,-0.4382985518695,0.0431529000860741,0.0,0.0,0.0,0.142857142857143,7.0,3.16598387890109,0.625616003526433,-0.639643443107788,1.17092402375319,3.0,3.0,3.0,0.0,3.0
721,0.99935068981461,0.515,0.5,0.485,0.015,0.05,20.0,-1.3336181640625,-1.54412984469145,-1.98030364278599,0.1616484325251,0.850250626566416,0.831754385964912,0.841516290726817,0.855037593984962,0.831491228070176,0.457907268170426,-2.99573227355399,2.99573227355399,2.30258509299405,5.29831736654804,0.0,2.0,10.0,0.0,200.0,0.0,0.0,10.0,1.0,-0.646751880645752,-0.0204074662178755,0.0,0.0,0.0,0.0,0.0,0.219954967498779,0.0204126179218292,-0.194643929600716,0.131463329713674,0.0,0.0,0.0,0.0,0.0
722,0.921004948625175,0.663933333333333,0.5,0.336066666666667,0.163933333333333,0.0032,312.5,147.212448120117,17.5158445487932,-3.0,33.3025971455781,0.963332885570171,0.663933347881488,0.97953382053355,0.873264922399225,0.654199348207118,0.663933347881488,-5.74460446917646,5.74460446917646,3.87120101090789,9.61580548008435,0.0,2.0,48.0,0.0,15000.0,0.0,0.0,48.0,0.395833333333333,0.522647142410278,-0.853578090667725,0.0,0.0,0.0,0.0,0.0,11.6173095703125,2.58893239249786,0.0,3.22213164551143,0.0,0.0,0.0,0.0,0.0
723,0.993616753453614,0.547,0.5,0.453,0.047,0.025,40.0,1.49568992801783,-0.971994355359997,-1.26449847221375,0.596768706028519,0.619067706770677,0.680910691069107,0.84691099109911,0.638957595759576,0.630007500750075,0.647998599859986,-3.68887945411394,3.68887945411394,3.2188758248682,6.90775527898214,0.0,2.0,25.0,0.0,1000.0,0.0,0.0,25.0,0.84,-0.298191785812378,0.617214620113373,0.0,0.0,0.0,0.0,0.0,1.35425817966461,0.101307023884729,-0.0933746546506882,0.315139759869735,0.0,0.0,0.0,0.0,0.0
724,0.991076059838222,0.555555555555556,0.5,0.444444444444444,0.0555555555555556,0.00641025641025641,156.0,-1.20088790233074,-1.20758680830823,-1.21428571428571,0.00669890597748513,0.854671600370028,0.617715078630897,0.85259019426457,0.730758556891767,0.660222016651249,0.555596669750231,-5.04985600724954,5.04985600724954,1.09861228866811,6.14846829591765,1.0,2.0,3.0,0.0,468.0,0.0,0.0,2.0,0.727272727272727,-1.21091672329048,2.15161721859937e-17,0.0,0.0,0.0,0.5,2.0,1.5182537088891e-17,1.13869028166683e-17,7.59126854444552e-18,3.79563427222275e-18,9.0,9.0,9.0,0.0,9.0
725,0.973066266133747,0.5963134765625,0.5,0.4036865234375,0.0963134765625,0.0009765625,1024.0,6.86461353302002,0.695800518885045,-1.37867465527664,3.21298514316761,0.868163763867145,0.794310097539569,0.913081606409175,0.905156120176694,0.904050658990429,0.596313556011511,-6.93147180559945,6.93147180559945,2.07944154167984,9.01091334727929,0.0,2.0,8.0,0.0,8192.0,0.0,0.0,8.0,1.0,0.468703985214233,-0.242330580949783,0.0,0.0,0.0,0.0,0.0,2.11793231964111,0.469322375953197,-0.375639587640762,0.92374837755468,0.0,0.0,0.0,0.0,0.0
726,0.970950594454669,0.6,0.5,0.4,0.1,0.05,20.0,0.842165746172434,-0.645974251992183,-1.08773481845856,0.746826101236868,0.84,0.75,0.74,0.7,0.82,0.58,-2.99573227355399,2.99573227355399,1.6094379124341,4.60517018598809,0.0,2.0,5.0,0.0,100.0,0.0,0.0,5.0,0.8,-0.43175482749939,-0.459095060825348,0.0,0.0,0.0,0.0,0.0,1.00496363639832,0.245512967556715,0.0388166457414627,0.38025385451883,0.0,0.0,0.0,0.0,0.0
727,0.999997750059935,0.500883045525903,0.5,0.499116954474097,0.000883045525902681,0.000245290423861852,4076.8,-1.49266719818115,-1.55026581259891,-1.99973785883479,0.14987712688588,0.888858710500009,0.802516679050939,0.906470721968158,0.833545978144468,0.807054551936075,0.504243695274215,-8.31306764593779,8.31306764593779,2.30258509299405,10.6156527389318,0.0,2.0,10.0,0.0,40768.0,0.0,0.0,10.0,1.0,-0.226030826568604,-0.0165375880897045,0.0,0.0,0.0,0.0,0.0,0.0102944960817695,-0.0038208225829294,-0.0161897297948599,0.00704267024768565,0.0,0.0,0.0,0.0,0.0
